record_id,docket_entry,attachment_number,filed_date_iso,filed_date_display,docket_description,document_label,document_type,file_name,public_access_status,page_count_exact,pacer_billable_pages_estimate,page_count_note,size_bytes,sha256,sha1,md5,pdf_encrypted,pdf_title,pdf_author,pdf_subject,pdf_creator,pdf_producer,pdf_creation_date,pdf_modified_date,best_available_pdf_url,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_display,pacer_price_usd,source_docket_url
0017-002,17,2,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 2,Exhibit B Girard Sharp Firm Resume,0017-002. (08-08-2024) Exhibit B Girard Sharp Firm Resume.pdf,PACER_LINK_AVAILABLE,5,5,Exact local PDF page count.,426371,7ec6aba714d4e8f7129b78fc49ce3b47bf6706afc0b92ff9711cab2496eac466,144169f62e4a0311eb73bfac676cdc008234e14a,c177992bd95db316002be49efb1d7a6e,False,Girard Sharp Short Firm Resume - July 2024 TRUNCATED (Apple),DenaSharp,,Word,macOS Version 14.3 (Build 23D2057) Quartz PDFContext; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240804215735Z,D:20240808154836-04'00',https://ecf.njd.uscourts.gov/doc1/119021622918?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622918?caseid=550383,$0.50,0.50,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-003,17,3,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 3,Exhibit C Seeger Weiss Firm Resume,0017-003. (08-08-2024) Exhibit C Seeger Weiss Firm Resume.pdf,PACER_LINK_AVAILABLE,11,11,Exact local PDF page count.,425763,121cddfe95f739f42dd571da4112cff5ad2f5f240c08efc3195f7703d3f5f66a,943a5e2a2015f2e9e2ab7e4f34c162893777b025,2736039b86e6eb2706abb9f590d02d2a,False,,,,Acrobat PDFMaker 24 for Word,Adobe PDF Library 24.2.229; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240806134848-04'00',D:20240808154843-04'00',https://ecf.njd.uscourts.gov/doc1/119021622919?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622919?caseid=550383,$1.10,1.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-004,17,4,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 4,Exhibit D Carella Byrne Firm Resume,0017-004. (08-08-2024) Exhibit D Carella Byrne Firm Resume.pdf,PACER_LINK_AVAILABLE,3,3,Exact local PDF page count.,256530,221e6b20c8d055c94b7e9a3c422a7ad91e4d8710b525bb8789889192ba031736,3aab68c67bb3e405d0b7dbfa762c13e46bd1a3b3,700510fb60ae16646309ad19aabc8021,False,Microsoft Word - CB - Resume - Updated.docx,kcooper,,PScript5.dll Version 5.2.2,Acrobat Distiller 22.0 (Windows); modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20220823155624-04'00',D:20240808154850-04'00',https://ecf.njd.uscourts.gov/doc1/119021622920?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622920?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-005,17,5,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 5,Exhibit E CPM Firm Resume,0017-005. (08-08-2024) Exhibit E CPM Firm Resume.pdf,PACER_LINK_AVAILABLE,18,18,Exact local PDF page count.,1354922,d3e6be19682e1f7197f24a07b8868948344dd98e454d227c018159c9f53b44c6,9d6add6afab90ec93dbdc1b8107eed7a6f704d9a,438fa873fc6a6ae604d7525fec2c0bcd,False,,Nirav Engineer,,Acrobat PDFMaker 24 for Word,Adobe PDF Library 24.2.255; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240808112730-04'00',D:20240808154856-04'00',https://ecf.njd.uscourts.gov/doc1/119021622921?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622921?caseid=550383,$1.80,1.80,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-006,17,6,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 6,Exhibit F Nussbaum Firm Resume,0017-006. (08-08-2024) Exhibit F Nussbaum Firm Resume.pdf,PACER_LINK_AVAILABLE,6,6,Exact local PDF page count.,274879,27f8ee6b447e6f5a45ff958772c0a2cb8dfb0f6f32f57ac25c9a218800007991,76f289a8cef3811b824d246bc80fbdee0640adf7,816577fdc26d789e5fcd0b82faf381a9,False,Microsoft Word - 2024.06.25  NLG Firm Biography Antitrust Updated,PMoran,,PScript5.dll Version 5.2.2,Acrobat Distiller 10.1.16 (Windows); modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240625165551-04'00',D:20240808154905-04'00',https://ecf.njd.uscourts.gov/doc1/119021622922?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622922?caseid=550383,$0.60,0.60,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-007,17,7,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 7,Exhibit G KTMC Firm Resume,0017-007. (08-08-2024) Exhibit G KTMC Firm Resume.pdf,PACER_LINK_AVAILABLE,55,>=30,Exact local PDF page count.,844845,467e0cd5d37ea5e906c2d4f5e9d8f49696f592d28b28dcd052413cfe3b6130c6,e832f19fc6479dea55463539b564b88a08fe0158,e6897df51b3c189d431a5b04f1d46de4,False,,,,Aspose Ltd.,Aspose.PDF for .NET 22.6.0; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240806134729-04'00',D:20240808154912-04'00',https://ecf.njd.uscourts.gov/doc1/119021622923?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622923?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-008,17,8,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 8,Exhibit H Kaplan Fox Firm Resume,0017-008. (08-08-2024) Exhibit H Kaplan Fox Firm Resume.pdf,PACER_LINK_AVAILABLE,48,>=30,Exact local PDF page count.,679043,2f18ba63af310d2a734a3769a1b3daeebeb1973de187f6f4858af3cc0df0344a,31fece198c87252cd7dc7ab37d3ea06567caa5c6,b628802101788a1c077d91cac99da3e7,False,,Francena I. Amparo,,Acrobat PDFMaker 24 for Word,Adobe PDF Library 24.2.255; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240808100535-04'00',D:20240808154921-04'00',https://ecf.njd.uscourts.gov/doc1/119021622924?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622924?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-009,17,9,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 9,Exhibit I Lowey Dannenberg Firm Resume,0017-009. (08-08-2024) Exhibit I Lowey Dannenberg Firm Resume.pdf,PACER_LINK_AVAILABLE,26,26,Exact local PDF page count.,2475757,187042547d84909f112a504c2d9f73b04e7412c33d6d79eab25c92c8b5895d09,f74f4365613359293284a9a254804c356417af9b,3c6d8477eabb8c0a05fe5b4f0fccba59,False,,,,Adobe InDesign 17.4 (Macintosh),Adobe PDF Library 16.0.7; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20231003205740-07'00',D:20240808154930-04'00',https://ecf.njd.uscourts.gov/doc1/119021622925?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622925?caseid=550383,$2.60,2.60,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-010,17,10,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 10,Exhibit J Gustafson Gluek Firm Resume,0017-010. (08-08-2024) Exhibit J Gustafson Gluek Firm Resume.pdf,PACER_LINK_AVAILABLE,27,27,Exact local PDF page count.,1241013,d5ad783bcb92744866880c157f8859553526777196e1d3e87510da3169281879,d3342076961f1c7fe055ddd0b7f69de74ebf472c,0a4ceea3551a81b53133c9151f8fbbb9,False,Microsoft Word - GG Firm Resume Apple.docx,Dan Nordin,,,Microsoft: Print To PDF; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240730160016-05'00',D:20240808154943-04'00',https://ecf.njd.uscourts.gov/doc1/119021622926?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622926?caseid=550383,$2.70,2.70,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-011,17,11,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 11,Exhibit K RGRD Firm Resume,0017-011. (08-08-2024) Exhibit K RGRD Firm Resume.pdf,PACER_LINK_AVAILABLE,30,>=30,Exact local PDF page count.,1757311,7d83b5510e6a5c9f0a12a4ea06820fd71a032643e05520592bc1642add8259f6,a385c2c8a168e561ec373b4c1d6df774582eda3e,bb10f0b66925b285eae31eeb692c4a13,False,,Andrea Finizio,Firm Resume - Version: 07262024-Dearman,Adobe Acrobat Pro (32-bit) 22.3.20263,Adobe Acrobat Pro (32-bit) 22.3.20263; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240726084550-07'00',D:20240808154952-04'00',https://ecf.njd.uscourts.gov/doc1/119021622927?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622927?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-012,17,12,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 12,Exhibit L Keller Rohrback Firm Resume,0017-012. (08-08-2024) Exhibit L Keller Rohrback Firm Resume.pdf,PACER_LINK_AVAILABLE,13,13,Exact local PDF page count.,1788540,2aed1e5275d2cbb4aa8ab9801453ee19cecb5467f3ca872c1e9975a2bda0b412,a0425fd6461f3dc83a535a5763b212d19535df37,4ef12f2277d1fb6ba2dfcbe8a27f6043,False,,,,Aspose Ltd.,Aspose.Pdf for .NET 17.1.0; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240801115659-07'00',D:20240808155002-04'00',https://ecf.njd.uscourts.gov/doc1/119021622928?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622928?caseid=550383,$1.30,1.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-013,17,13,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 13,Exhibit M Kopelowitz Ostrow Firm Resume,0017-013. (08-08-2024) Exhibit M Kopelowitz Ostrow Firm Resume.pdf,PACER_LINK_AVAILABLE,5,5,Exact local PDF page count.,296427,c2e67849d7941b3d5ce4c818c0ecce04e8805046ca4e5a24e21aa0e9be8a4bfd,fd98523048f600ca5e4d77d09d5fc8224da83803,b4c52d3118469edaa1a5f60cba7f903d,False,Microsoft Word - JO Resume - 6.21.2024,Todd M. Becker,,,Microsoft: Print To PDF; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240621165825-04'00',D:20240808155012-04'00',https://ecf.njd.uscourts.gov/doc1/119021622929?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622929?caseid=550383,$0.50,0.50,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0017-014,17,14,2024-08-08,"Aug 8, 2024","BRIEF in Support of Appointment of the Majority Group's Leadership Slate for Direct Iphone Purchaser Plaintiffs Class (see Case Management Order #1, ECF 7) (Attachments: # 1 Exhibit A Hagens Berman Firm Resume, # 2 Exhibit B Girard Sharp Firm Resume, # 3 Exhibit C Seeger Weiss Firm Resume, # 4 Exhibit D Carella Byrne Firm Resume, # 5 Exhibit E CPM Firm Resume, # 6 Exhibit F Nussbaum Firm Resume, # 7 Exhibit G KTMC Firm Resume, # 8 Exhibit H Kaplan Fox Firm Resume, # 9 Exhibit I Lowey Dannenberg Firm Resume, # 10 Exhibit J Gustafson Gluek Firm Resume, # 11 Exhibit K RGRD Firm Resume, # 12 Exhibit L Keller Rohrback Firm Resume, # 13 Exhibit M Kopelowitz Ostrow Firm Resume, # 14 Exhibit N SHN Firm Resume, # 15 Exhibit O Sperling Slater Firm Resume, # 16 Exhibit P Fine Kaplan Firm Resume, # 17 Text of Proposed Order)(CECCHI, JAMES) (Entered: 08/08/2024)",Attachment 14,Exhibit N SHN Firm Resume,0017-014. (08-08-2024) Exhibit N SHN Firm Resume.pdf,PACER_LINK_AVAILABLE,6,6,Exact local PDF page count.,2041186,4227b461dcbc2e5095445390244311a04f642b0ccbe7d3a720d49768c65fcb5f,1e40073c823674ea0d456c3312ef9c5106bac665,e7f287f682f856a5e15a5e225d7d51b3,False,,,,Adobe InDesign 19.5 (Macintosh),Adobe PDF Library 17.0; modified using iText® 7.1.6 ©2000-2019 iText Group NV (Administrative Office of the United States Courts; licensed version),D:20240806144608-04'00',D:20240808155019-04'00',https://ecf.njd.uscourts.gov/doc1/119021622930?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119021622930?caseid=550383,$0.60,0.60,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
